filename,speech_name,noise_name,realization,SNR,technique,llr,snrg
F200503_VACUUM4_20,F200503,VACUUM,4,20.0,noisy,,-0.0024569034576416016
F200503_VACUUM4_inf,F200503,VACUUM,4,inf,noisy,,
F200503_WASHING0_-20,F200503,WASHING,0,-20.0,noisy,,1.3113021850585938e-05
F200503_WASHING0_-10,F200503,WASHING,0,-10.0,noisy,,5.6624412536621094e-05
F200503_WASHING0_-5,F200503,WASHING,0,-5.0,noisy,,9.447336196899414e-05
F200503_WASHING0_0,F200503,WASHING,0,0.0,noisy,,0.00010509575986361597
F200503_WASHING0_5,F200503,WASHING,0,5.0,noisy,,0.00023484230041503906
F200503_WASHING0_10,F200503,WASHING,0,10.0,noisy,,0.00010251998901367188
F200503_WASHING0_20,F200503,WASHING,0,20.0,noisy,,0.0002765655517578125
F200503_WASHING0_inf,F200503,WASHING,0,inf,noisy,,
F200503_WASHING1_-20,F200503,WASHING,1,-20.0,noisy,,1.1920928955078125e-06
F200503_WASHING1_-10,F200503,WASHING,1,-10.0,noisy,,2.205371856689453e-05
F200503_WASHING1_-5,F200503,WASHING,1,-5.0,noisy,,5.662441253662109e-06
F200503_WASHING1_0,F200503,WASHING,1,0.0,noisy,,9.370619409310166e-05
F200503_WASHING1_5,F200503,WASHING,1,5.0,noisy,,6.73532485961914e-05
F200503_WASHING1_10,F200503,WASHING,1,10.0,noisy,,0.00018477439880371094
F200503_WASHING1_20,F200503,WASHING,1,20.0,noisy,,0.00017642974853515625
F200503_WASHING1_inf,F200503,WASHING,1,inf,noisy,,
F200503_WASHING2_-20,F200503,WASHING,2,-20.0,noisy,,9.5367431640625e-06
F200503_WASHING2_-10,F200503,WASHING,2,-10.0,noisy,,3.218650817871094e-05
F200503_WASHING2_-5,F200503,WASHING,2,-5.0,noisy,,4.172325134277344e-05
F200503_WASHING2_0,F200503,WASHING,2,0.0,noisy,,7.765783607283083e-06
F200503_WASHING2_5,F200503,WASHING,2,5.0,noisy,,0.00018596649169921875
F200503_WASHING2_10,F200503,WASHING,2,10.0,noisy,,0.00038623809814453125
F200503_WASHING2_20,F200503,WASHING,2,20.0,noisy,,-0.0007855892181396484
F200503_WASHING2_inf,F200503,WASHING,2,inf,noisy,,
F200503_WASHING3_-20,F200503,WASHING,3,-20.0,noisy,,5.9604644775390625e-06
F200503_WASHING3_-10,F200503,WASHING,3,-10.0,noisy,,1.9073486328125e-05
F200503_WASHING3_-5,F200503,WASHING,3,-5.0,noisy,,3.36766242980957e-05
F200503_WASHING3_0,F200503,WASHING,3,0.0,noisy,,6.471444066846743e-05
F200503_WASHING3_5,F200503,WASHING,3,5.0,noisy,,0.00013768672943115234
F200503_WASHING3_10,F200503,WASHING,3,10.0,noisy,,0.00013113021850585938
F200503_WASHING3_20,F200503,WASHING,3,20.0,noisy,,-0.00022649765014648438
F200503_WASHING3_inf,F200503,WASHING,3,inf,noisy,,
F200503_WASHING4_-20,F200503,WASHING,4,-20.0,noisy,,7.152557373046875e-06
F200503_WASHING4_-10,F200503,WASHING,4,-10.0,noisy,,1.9073486328125e-05
F200503_WASHING4_-5,F200503,WASHING,4,-5.0,noisy,,5.036592483520508e-05
F200503_WASHING4_0,F200503,WASHING,4,0.0,noisy,,0.00011337906471453607
F200503_WASHING4_5,F200503,WASHING,4,5.0,noisy,,-3.9637088775634766e-05
F200503_WASHING4_10,F200503,WASHING,4,10.0,noisy,,0.00011682510375976562
F200503_WASHING4_20,F200503,WASHING,4,20.0,noisy,,-0.00047206878662109375
F200503_WASHING4_inf,F200503,WASHING,4,inf,noisy,,
F200504_SNOW0_-20,F200504,SNOW,0,-20.0,noisy,,-5.4836273193359375e-05
F200504_SNOW0_-10,F200504,SNOW,0,-10.0,noisy,,-0.00019669532775878906
F200504_SNOW0_-5,F200504,SNOW,0,-5.0,noisy,,-0.00035762786865234375
F200504_SNOW0_0,F200504,SNOW,0,0.0,noisy,,-0.0006008548734826036
F200504_SNOW0_5,F200504,SNOW,0,5.0,noisy,,-0.0010588765144348145
F200504_SNOW0_10,F200504,SNOW,0,10.0,noisy,,-0.0020873546600341797
F200504_SNOW0_20,F200504,SNOW,0,20.0,noisy,,-0.007010698318481445
F200504_SNOW0_inf,F200504,SNOW,0,inf,noisy,,
F200504_SNOW1_-20,F200504,SNOW,1,-20.0,noisy,,-7.867813110351562e-05
F200504_SNOW1_-10,F200504,SNOW,1,-10.0,noisy,,-0.0002503395080566406
F200504_SNOW1_-5,F200504,SNOW,1,-5.0,noisy,,-0.00043213367462158203
F200504_SNOW1_0,F200504,SNOW,1,0.0,noisy,,-0.0006619546911679208
F200504_SNOW1_5,F200504,SNOW,1,5.0,noisy,,-0.0012752413749694824
F200504_SNOW1_10,F200504,SNOW,1,10.0,noisy,,-0.0025033950805664062
F200504_SNOW1_20,F200504,SNOW,1,20.0,noisy,,-0.007992982864379883
F200504_SNOW1_inf,F200504,SNOW,1,inf,noisy,,
F200504_SNOW2_-20,F200504,SNOW,2,-20.0,noisy,,-6.67572021484375e-05
F200504_SNOW2_-10,F200504,SNOW,2,-10.0,noisy,,-0.00021338462829589844
F200504_SNOW2_-5,F200504,SNOW,2,-5.0,noisy,,-0.0004094839096069336
F200504_SNOW2_0,F200504,SNOW,2,0.0,noisy,,-0.0007054499292280525
F200504_SNOW2_5,F200504,SNOW,2,5.0,noisy,,-0.0012725591659545898
F200504_SNOW2_10,F200504,SNOW,2,10.0,noisy,,-0.002402663230895996
F200504_SNOW2_20,F200504,SNOW,2,20.0,noisy,,-0.008435249328613281
F200504_SNOW2_inf,F200504,SNOW,2,inf,noisy,,
F200504_SNOW3_-20,F200504,SNOW,3,-20.0,noisy,,-7.152557373046875e-05
F200504_SNOW3_-10,F200504,SNOW,3,-10.0,noisy,,-0.0002694129943847656
F200504_SNOW3_-5,F200504,SNOW,3,-5.0,noisy,,-0.00039517879486083984
F200504_SNOW3_0,F200504,SNOW,3,0.0,noisy,,-0.0006930226663826033
F200504_SNOW3_5,F200504,SNOW,3,5.0,noisy,,-0.0012284517288208008
F200504_SNOW3_10,F200504,SNOW,3,10.0,noisy,,-0.002454519271850586
F200504_SNOW3_20,F200504,SNOW,3,20.0,noisy,,-0.00782012939453125
F200504_SNOW3_inf,F200504,SNOW,3,inf,noisy,,
F200504_SNOW4_-20,F200504,SNOW,4,-20.0,noisy,,-4.5299530029296875e-05
F200504_SNOW4_-10,F200504,SNOW,4,-10.0,noisy,,-0.0001251697540283203
F200504_SNOW4_-5,F200504,SNOW,4,-5.0,noisy,,-0.0002753734588623047
F200504_SNOW4_0,F200504,SNOW,4,0.0,noisy,,-0.0005089479600428604
F200504_SNOW4_5,F200504,SNOW,4,5.0,noisy,,-0.0008946657180786133
F200504_SNOW4_10,F200504,SNOW,4,10.0,noisy,,-0.0016194581985473633
F200504_SNOW4_20,F200504,SNOW,4,20.0,noisy,,-0.0057315826416015625
F200504_SNOW4_inf,F200504,SNOW,4,inf,noisy,,
F200504_VACUUM0_-20,F200504,VACUUM,0,-20.0,noisy,,-7.152557373046875e-06
F200504_VACUUM0_-10,F200504,VACUUM,0,-10.0,noisy,,-2.1457672119140625e-05
F200504_VACUUM0_-5,F200504,VACUUM,0,-5.0,noisy,,-3.457069396972656e-05
F200504_VACUUM0_0,F200504,VACUUM,0,0.0,noisy,,-7.63642765377881e-05
F200504_VACUUM0_5,F200504,VACUUM,0,5.0,noisy,,-0.0002497434616088867
F200504_VACUUM0_10,F200504,VACUUM,0,10.0,noisy,,-0.00045299530029296875
F200504_VACUUM0_20,F200504,VACUUM,0,20.0,noisy,,-0.0016260147094726562
F200504_VACUUM0_inf,F200504,VACUUM,0,inf,noisy,,
F200504_VACUUM1_-20,F200504,VACUUM,1,-20.0,noisy,,-1.430511474609375e-05
F200504_VACUUM1_-10,F200504,VACUUM,1,-10.0,noisy,,-4.76837158203125e-05
F200504_VACUUM1_-5,F200504,VACUUM,1,-5.0,noisy,,-4.470348358154297e-05
F200504_VACUUM1_0,F200504,VACUUM,1,0.0,noisy,,-0.00010509830644878093
F200504_VACUUM1_5,F200504,VACUUM,1,5.0,noisy,,-0.0002783536911010742
F200504_VACUUM1_10,F200504,VACUUM,1,10.0,noisy,,-0.0005114078521728516
F200504_VACUUM1_20,F200504,VACUUM,1,20.0,noisy,,-0.002344846725463867
F200504_VACUUM1_inf,F200504,VACUUM,1,inf,noisy,,
F200504_VACUUM2_-20,F200504,VACUUM,2,-20.0,noisy,,-1.6689300537109375e-05
F200504_VACUUM2_-10,F200504,VACUUM,2,-10.0,noisy,,-4.0531158447265625e-05
F200504_VACUUM2_-5,F200504,VACUUM,2,-5.0,noisy,,-8.165836334228516e-05
F200504_VACUUM2_0,F200504,VACUUM,2,0.0,noisy,,-9.655573194322642e-05
F200504_VACUUM2_5,F200504,VACUUM,2,5.0,noisy,,-0.00023216009140014648
F200504_VACUUM2_10,F200504,VACUUM,2,10.0,noisy,,-0.00033974647521972656
F200504_VACUUM2_20,F200504,VACUUM,2,20.0,noisy,,-0.0019252300262451172
F200504_VACUUM2_inf,F200504,VACUUM,2,inf,noisy,,
F200504_VACUUM3_-20,F200504,VACUUM,3,-20.0,noisy,,-1.430511474609375e-05
F200504_VACUUM3_-10,F200504,VACUUM,3,-10.0,noisy,,-1.6689300537109375e-05
F200504_VACUUM3_-5,F200504,VACUUM,3,-5.0,noisy,,-2.562999725341797e-05
F200504_VACUUM3_0,F200504,VACUUM,3,0.0,noisy,,-3.054555008930038e-05
F200504_VACUUM3_5,F200504,VACUUM,3,5.0,noisy,,-0.0002810359001159668
F200504_VACUUM3_10,F200504,VACUUM,3,10.0,noisy,,-0.0004458427429199219
F200504_VACUUM3_20,F200504,VACUUM,3,20.0,noisy,,-0.0026595592498779297
F200504_VACUUM3_inf,F200504,VACUUM,3,inf,noisy,,
F200504_VACUUM4_-20,F200504,VACUUM,4,-20.0,noisy,,-2.384185791015625e-05
F200504_VACUUM4_-10,F200504,VACUUM,4,-10.0,noisy,,-2.2649765014648438e-05
F200504_VACUUM4_-5,F200504,VACUUM,4,-5.0,noisy,,-5.1856040954589844e-05
F200504_VACUUM4_0,F200504,VACUUM,4,0.0,noisy,,-0.00014781139725528192
F200504_VACUUM4_5,F200504,VACUUM,4,5.0,noisy,,-0.00027865171432495117
F200504_VACUUM4_10,F200504,VACUUM,4,10.0,noisy,,-0.0006401538848876953
F200504_VACUUM4_20,F200504,VACUUM,4,20.0,noisy,,-0.0017833709716796875
F200504_VACUUM4_inf,F200504,VACUUM,4,inf,noisy,,
F200504_WASHING0_-20,F200504,WASHING,0,-20.0,noisy,,8.344650268554688e-06
F200504_WASHING0_-10,F200504,WASHING,0,-10.0,noisy,,2.9802322387695312e-05
F200504_WASHING0_-5,F200504,WASHING,0,-5.0,noisy,,8.434057235717773e-05
F200504_WASHING0_0,F200504,WASHING,0,0.0,noisy,,5.436019364424283e-05
F200504_WASHING0_5,F200504,WASHING,0,5.0,noisy,,5.1856040954589844e-05
F200504_WASHING0_10,F200504,WASHING,0,10.0,noisy,,-3.5762786865234375e-05
F200504_WASHING0_20,F200504,WASHING,0,20.0,noisy,,0.000324249267578125
F200504_WASHING0_inf,F200504,WASHING,0,inf,noisy,,
F200504_WASHING1_-20,F200504,WASHING,1,-20.0,noisy,,3.5762786865234375e-06
F200504_WASHING1_-10,F200504,WASHING,1,-10.0,noisy,,2.7418136596679688e-05
F200504_WASHING1_-5,F200504,WASHING,1,-5.0,noisy,,-5.960464477539062e-07
F200504_WASHING1_0,F200504,WASHING,1,0.0,noisy,,3.98642077925615e-05
F200504_WASHING1_5,F200504,WASHING,1,5.0,noisy,,7.748603820800781e-05
F200504_WASHING1_10,F200504,WASHING,1,10.0,noisy,,0.00025391578674316406
F200504_WASHING1_20,F200504,WASHING,1,20.0,noisy,,0.0001811981201171875
F200504_WASHING1_inf,F200504,WASHING,1,inf,noisy,,
F200504_WASHING2_-20,F200504,WASHING,2,-20.0,noisy,,4.76837158203125e-06
F200504_WASHING2_-10,F200504,WASHING,2,-10.0,noisy,,2.3245811462402344e-05
F200504_WASHING2_-5,F200504,WASHING,2,-5.0,noisy,,7.778406143188477e-05
F200504_WASHING2_0,F200504,WASHING,2,0.0,noisy,,2.5885890408972045e-05
F200504_WASHING2_5,F200504,WASHING,2,5.0,noisy,,1.6689300537109375e-05
F200504_WASHING2_10,F200504,WASHING,2,10.0,noisy,,0.0002956390380859375
F200504_WASHING2_20,F200504,WASHING,2,20.0,noisy,,-0.000400543212890625
F200504_WASHING2_inf,F200504,WASHING,2,inf,noisy,,
F200504_WASHING3_-20,F200504,WASHING,3,-20.0,noisy,,5.9604644775390625e-06
F200504_WASHING3_-10,F200504,WASHING,3,-10.0,noisy,,4.291534423828125e-05
F200504_WASHING3_-5,F200504,WASHING,3,-5.0,noisy,,4.947185516357422e-05
F200504_WASHING3_0,F200504,WASHING,3,0.0,noisy,,0.00012994561984669417
F200504_WASHING3_5,F200504,WASHING,3,5.0,noisy,,0.00014066696166992188
F200504_WASHING3_10,F200504,WASHING,3,10.0,noisy,,0.0001442432403564453
F200504_WASHING3_20,F200504,WASHING,3,20.0,noisy,,-0.0007402896881103516
F200504_WASHING3_inf,F200504,WASHING,3,inf,noisy,,
F200504_WASHING4_-20,F200504,WASHING,4,-20.0,noisy,,1.0728836059570312e-05
F200504_WASHING4_-10,F200504,WASHING,4,-10.0,noisy,,2.6226043701171875e-05
F200504_WASHING4_-5,F200504,WASHING,4,-5.0,noisy,,9.417533874511719e-05
F200504_WASHING4_0,F200504,WASHING,4,0.0,noisy,,0.00011855611774080899
F200504_WASHING4_5,F200504,WASHING,4,5.0,noisy,,0.000209808349609375
F200504_WASHING4_10,F200504,WASHING,4,10.0,noisy,,0.0001728534698486328
F200504_WASHING4_20,F200504,WASHING,4,20.0,noisy,,2.86102294921875e-05
F200504_WASHING4_inf,F200504,WASHING,4,inf,noisy,,
F200505_SNOW0_-20,F200505,SNOW,0,-20.0,noisy,,-8.344650268554688e-05
F200505_SNOW0_-10,F200505,SNOW,0,-10.0,noisy,,-0.0002682209014892578
F200505_SNOW0_-5,F200505,SNOW,0,-5.0,noisy,,-0.0004667043685913086
F200505_SNOW0_0,F200505,SNOW,0,0.0,noisy,,-0.0008835779590299353
F200505_SNOW0_5,F200505,SNOW,0,5.0,noisy,,-0.0014671683311462402
F200505_SNOW0_10,F200505,SNOW,0,10.0,noisy,,-0.002638697624206543
F200505_SNOW0_20,F200505,SNOW,0,20.0,noisy,,-0.009380578994750977
F200505_SNOW0_inf,F200505,SNOW,0,inf,noisy,,
F200505_SNOW1_-20,F200505,SNOW,1,-20.0,noisy,,-6.198883056640625e-05
F200505_SNOW1_-10,F200505,SNOW,1,-10.0,noisy,,-0.00020742416381835938
F200505_SNOW1_-5,F200505,SNOW,1,-5.0,noisy,,-0.0003457069396972656
F200505_SNOW1_0,F200505,SNOW,1,0.0,noisy,,-0.0006404660962289199
F200505_SNOW1_5,F200505,SNOW,1,5.0,noisy,,-0.0012001395225524902
F200505_SNOW1_10,F200505,SNOW,1,10.0,noisy,,-0.0021153688430786133
F200505_SNOW1_20,F200505,SNOW,1,20.0,noisy,,-0.006821155548095703
F200505_SNOW1_inf,F200505,SNOW,1,inf,noisy,,
F200505_SNOW2_-20,F200505,SNOW,2,-20.0,noisy,,-9.059906005859375e-05
F200505_SNOW2_-10,F200505,SNOW,2,-10.0,noisy,,-0.0002789497375488281
F200505_SNOW2_-5,F200505,SNOW,2,-5.0,noisy,,-0.0004935264587402344
F200505_SNOW2_0,F200505,SNOW,2,0.0,noisy,,-0.0009229328134097159
F200505_SNOW2_5,F200505,SNOW,2,5.0,noisy,,-0.0015991926193237305
F200505_SNOW2_10,F200505,SNOW,2,10.0,noisy,,-0.003038644790649414
F200505_SNOW2_20,F200505,SNOW,2,20.0,noisy,,-0.009701251983642578
F200505_SNOW2_inf,F200505,SNOW,2,inf,noisy,,
F200505_SNOW3_-20,F200505,SNOW,3,-20.0,noisy,,-6.67572021484375e-05
F200505_SNOW3_-10,F200505,SNOW,3,-10.0,noisy,,-0.0002014636993408203
F200505_SNOW3_-5,F200505,SNOW,3,-5.0,noisy,,-0.00034868717193603516
F200505_SNOW3_0,F200505,SNOW,3,0.0,noisy,,-0.0006541876791743562
F200505_SNOW3_5,F200505,SNOW,3,5.0,noisy,,-0.0011077523231506348
F200505_SNOW3_10,F200505,SNOW,3,10.0,noisy,,-0.002256631851196289
F200505_SNOW3_20,F200505,SNOW,3,20.0,noisy,,-0.006849765777587891
F200505_SNOW3_inf,F200505,SNOW,3,inf,noisy,,
F200505_SNOW4_-20,F200505,SNOW,4,-20.0,noisy,,-8.344650268554688e-05
F200505_SNOW4_-10,F200505,SNOW,4,-10.0,noisy,,-0.00025391578674316406
F200505_SNOW4_-5,F200505,SNOW,4,-5.0,noisy,,-0.00044524669647216797
F200505_SNOW4_0,F200505,SNOW,4,0.0,noisy,,-0.0008312780119013041
F200505_SNOW4_5,F200505,SNOW,4,5.0,noisy,,-0.0014796853065490723
F200505_SNOW4_10,F200505,SNOW,4,10.0,noisy,,-0.002592802047729492
F200505_SNOW4_20,F200505,SNOW,4,20.0,noisy,,-0.008563995361328125
F200505_SNOW4_inf,F200505,SNOW,4,inf,noisy,,
F200505_VACUUM0_-20,F200505,VACUUM,0,-20.0,noisy,,-1.1920928955078125e-05
F200505_VACUUM0_-10,F200505,VACUUM,0,-10.0,noisy,,-3.218650817871094e-05
F200505_VACUUM0_-5,F200505,VACUUM,0,-5.0,noisy,,-6.914138793945312e-05
F200505_VACUUM0_0,F200505,VACUUM,0,0.0,noisy,,-0.00012917290405312087
F200505_VACUUM0_5,F200505,VACUUM,0,5.0,noisy,,-0.00018268823623657227
F200505_VACUUM0_10,F200505,VACUUM,0,10.0,noisy,,-0.0005567073822021484
F200505_VACUUM0_20,F200505,VACUUM,0,20.0,noisy,,-0.0021588802337646484
F200505_VACUUM0_inf,F200505,VACUUM,0,inf,noisy,,
F200505_VACUUM1_-20,F200505,VACUUM,1,-20.0,noisy,,-7.152557373046875e-06
F200505_VACUUM1_-10,F200505,VACUUM,1,-10.0,noisy,,-3.218650817871094e-05
F200505_VACUUM1_-5,F200505,VACUUM,1,-5.0,noisy,,-2.7418136596679688e-05
F200505_VACUUM1_0,F200505,VACUUM,1,0.0,noisy,,-8.801318472251296e-05
F200505_VACUUM1_5,F200505,VACUUM,1,5.0,noisy,,-0.00030159950256347656
F200505_VACUUM1_10,F200505,VACUUM,1,10.0,noisy,,-0.00032722949981689453
F200505_VACUUM1_20,F200505,VACUUM,1,20.0,noisy,,-0.0018358230590820312
F200505_VACUUM1_inf,F200505,VACUUM,1,inf,noisy,,
F200505_VACUUM2_-20,F200505,VACUUM,2,-20.0,noisy,,-1.1920928955078125e-05
F200505_VACUUM2_-10,F200505,VACUUM,2,-10.0,noisy,,-2.7418136596679688e-05
F200505_VACUUM2_-5,F200505,VACUUM,2,-5.0,noisy,,-6.61611557006836e-05
F200505_VACUUM2_0,F200505,VACUUM,2,0.0,noisy,,-0.00010328623829991557
F200505_VACUUM2_5,F200505,VACUUM,2,5.0,noisy,,-0.00016689300537109375
F200505_VACUUM2_10,F200505,VACUUM,2,10.0,noisy,,-0.00032901763916015625
F200505_VACUUM2_20,F200505,VACUUM,2,20.0,noisy,,-0.0014102458953857422
F200505_VACUUM2_inf,F200505,VACUUM,2,inf,noisy,,
F200505_VACUUM3_-20,F200505,VACUUM,3,-20.0,noisy,,-1.430511474609375e-05
F200505_VACUUM3_-10,F200505,VACUUM,3,-10.0,noisy,,-2.0265579223632812e-05
F200505_VACUUM3_-5,F200505,VACUUM,3,-5.0,noisy,,-4.947185516357422e-05
F200505_VACUUM3_0,F200505,VACUUM,3,0.0,noisy,,-9.99209896690445e-05
F200505_VACUUM3_5,F200505,VACUUM,3,5.0,noisy,,-0.0002142786979675293
F200505_VACUUM3_10,F200505,VACUUM,3,10.0,noisy,,-0.0003546476364135742
F200505_VACUUM3_20,F200505,VACUUM,3,20.0,noisy,,-0.0011920928955078125
F200505_VACUUM3_inf,F200505,VACUUM,3,inf,noisy,,
F200505_VACUUM4_-20,F200505,VACUUM,4,-20.0,noisy,,-2.384185791015625e-06
F200505_VACUUM4_-10,F200505,VACUUM,4,-10.0,noisy,,-1.9073486328125e-05
F200505_VACUUM4_-5,F200505,VACUUM,4,-5.0,noisy,,-5.543231964111328e-05
F200505_VACUUM4_0,F200505,VACUUM,4,0.0,noisy,,-6.186790415085852e-05
F200505_VACUUM4_5,F200505,VACUUM,4,5.0,noisy,,-0.00017642974853515625
F200505_VACUUM4_10,F200505,VACUUM,4,10.0,noisy,,-0.0003552436828613281
F200505_VACUUM4_20,F200505,VACUUM,4,20.0,noisy,,-0.0014638900756835938
F200505_VACUUM4_inf,F200505,VACUUM,4,inf,noisy,,
F200505_WASHING0_-20,F200505,WASHING,0,-20.0,noisy,,7.152557373046875e-06
F200505_WASHING0_-10,F200505,WASHING,0,-10.0,noisy,,1.7881393432617188e-05
F200505_WASHING0_-5,F200505,WASHING,0,-5.0,noisy,,4.9173831939697266e-05
F200505_WASHING0_0,F200505,WASHING,0,0.0,noisy,,4.762991920870263e-05
F200505_WASHING0_5,F200505,WASHING,0,5.0,noisy,,0.0001800060272216797
F200505_WASHING0_10,F200505,WASHING,0,10.0,noisy,,0.00020623207092285156
F200505_WASHING0_20,F200505,WASHING,0,20.0,noisy,,4.76837158203125e-05
F200505_WASHING0_inf,F200505,WASHING,0,inf,noisy,,
F200505_WASHING1_-20,F200505,WASHING,1,-20.0,noisy,,1.3113021850585938e-05
F200505_WASHING1_-10,F200505,WASHING,1,-10.0,noisy,,1.9073486328125e-05
F200505_WASHING1_-5,F200505,WASHING,1,-5.0,noisy,,4.649162292480469e-05
F200505_WASHING1_0,F200505,WASHING,1,0.0,noisy,,0.00011389676728867926
F200505_WASHING1_5,F200505,WASHING,1,5.0,noisy,,4.291534423828125e-05
F200505_WASHING1_10,F200505,WASHING,1,10.0,noisy,,0.00022292137145996094
F200505_WASHING1_20,F200505,WASHING,1,20.0,noisy,,0.0004553794860839844
F200505_WASHING1_inf,F200505,WASHING,1,inf,noisy,,
F200505_WASHING2_-20,F200505,WASHING,2,-20.0,noisy,,7.152557373046875e-06
F200505_WASHING2_-10,F200505,WASHING,2,-10.0,noisy,,2.9802322387695312e-05
F200505_WASHING2_-5,F200505,WASHING,2,-5.0,noisy,,9.238719940185547e-06
F200505_WASHING2_0,F200505,WASHING,2,0.0,noisy,,7.144468327169307e-05
F200505_WASHING2_5,F200505,WASHING,2,5.0,noisy,,0.00014603137969970703
F200505_WASHING2_10,F200505,WASHING,2,10.0,noisy,,0.00016689300537109375
F200505_WASHING2_20,F200505,WASHING,2,20.0,noisy,,0.0004673004150390625
F200505_WASHING2_inf,F200505,WASHING,2,inf,noisy,,
F200505_WASHING3_-20,F200505,WASHING,3,-20.0,noisy,,2.384185791015625e-06
F200505_WASHING3_-10,F200505,WASHING,3,-10.0,noisy,,2.9802322387695312e-05
F200505_WASHING3_-5,F200505,WASHING,3,-5.0,noisy,,5.9604644775390625e-05
F200505_WASHING3_0,F200505,WASHING,3,0.0,noisy,,4.245277978043305e-05
F200505_WASHING3_5,F200505,WASHING,3,5.0,noisy,,0.00013768672943115234
F200505_WASHING3_10,F200505,WASHING,3,10.0,noisy,,9.059906005859375e-05
F200505_WASHING3_20,F200505,WASHING,3,20.0,noisy,,-0.0003123283386230469
F200505_WASHING3_inf,F200505,WASHING,3,inf,noisy,,
F200505_WASHING4_-20,F200505,WASHING,4,-20.0,noisy,,5.9604644775390625e-06
F200505_WASHING4_-10,F200505,WASHING,4,-10.0,noisy,,2.3245811462402344e-05
F200505_WASHING4_-5,F200505,WASHING,4,-5.0,noisy,,5.692243576049805e-05
F200505_WASHING4_0,F200505,WASHING,4,0.0,noisy,,3.416934305278119e-05
F200505_WASHING4_5,F200505,WASHING,4,5.0,noisy,,0.00012099742889404297
F200505_WASHING4_10,F200505,WASHING,4,10.0,noisy,,0.00013828277587890625
F200505_WASHING4_20,F200505,WASHING,4,20.0,noisy,,-3.695487976074219e-05
F200505_WASHING4_inf,F200505,WASHING,4,inf,noisy,,
F200506_SNOW0_-20,F200506,SNOW,0,-20.0,noisy,,-8.821487426757812e-05
F200506_SNOW0_-10,F200506,SNOW,0,-10.0,noisy,,-0.00023365020751953125
F200506_SNOW0_-5,F200506,SNOW,0,-5.0,noisy,,-0.0004941225051879883
F200506_SNOW0_0,F200506,SNOW,0,0.0,noisy,,-0.0008439645898761228
F200506_SNOW0_5,F200506,SNOW,0,5.0,noisy,,-0.0013145804405212402
F200506_SNOW0_10,F200506,SNOW,0,10.0,noisy,,-0.0027745962142944336
F200506_SNOW0_20,F200506,SNOW,0,20.0,noisy,,-0.008891820907592773
F200506_SNOW0_inf,F200506,SNOW,0,inf,noisy,,
F200506_SNOW1_-20,F200506,SNOW,1,-20.0,noisy,,-8.58306884765625e-05
F200506_SNOW1_-10,F200506,SNOW,1,-10.0,noisy,,-0.0002646446228027344
F200506_SNOW1_-5,F200506,SNOW,1,-5.0,noisy,,-0.000502467155456543
F200506_SNOW1_0,F200506,SNOW,1,0.0,noisy,,-0.0009457174019189551
F200506_SNOW1_5,F200506,SNOW,1,5.0,noisy,,-0.0015869736671447754
F200506_SNOW1_10,F200506,SNOW,1,10.0,noisy,,-0.002957582473754883
F200506_SNOW1_20,F200506,SNOW,1,20.0,noisy,,-0.009899139404296875
F200506_SNOW1_inf,F200506,SNOW,1,inf,noisy,,
F200506_SNOW2_-20,F200506,SNOW,2,-20.0,noisy,,-7.867813110351562e-05
F200506_SNOW2_-10,F200506,SNOW,2,-10.0,noisy,,-0.0002455711364746094
F200506_SNOW2_-5,F200506,SNOW,2,-5.0,noisy,,-0.00048160552978515625
F200506_SNOW2_0,F200506,SNOW,2,0.0,noisy,,-0.0008607937343185768
F200506_SNOW2_5,F200506,SNOW,2,5.0,noisy,,-0.001462697982788086
F200506_SNOW2_10,F200506,SNOW,2,10.0,noisy,,-0.0028192996978759766
F200506_SNOW2_20,F200506,SNOW,2,20.0,noisy,,-0.008922815322875977
F200506_SNOW2_inf,F200506,SNOW,2,inf,noisy,,
F200506_SNOW3_-20,F200506,SNOW,3,-20.0,noisy,,-0.00013113021850585938
F200506_SNOW3_-10,F200506,SNOW,3,-10.0,noisy,,-0.0004744529724121094
F200506_SNOW3_-5,F200506,SNOW,3,-5.0,noisy,,-0.0007593631744384766
F200506_SNOW3_0,F200506,SNOW,3,0.0,noisy,,-0.001342912728432566
F200506_SNOW3_5,F200506,SNOW,3,5.0,noisy,,-0.002403855323791504
F200506_SNOW3_10,F200506,SNOW,3,10.0,noisy,,-0.004742145538330078
F200506_SNOW3_20,F200506,SNOW,3,20.0,noisy,,-0.014160871505737305
F200506_SNOW3_inf,F200506,SNOW,3,inf,noisy,,
F200506_SNOW4_-20,F200506,SNOW,4,-20.0,noisy,,-8.344650268554688e-05
F200506_SNOW4_-10,F200506,SNOW,4,-10.0,noisy,,-0.00024318695068359375
F200506_SNOW4_-5,F200506,SNOW,4,-5.0,noisy,,-0.00044345855712890625
F200506_SNOW4_0,F200506,SNOW,4,0.0,noisy,,-0.0008646774222142994
F200506_SNOW4_5,F200506,SNOW,4,5.0,noisy,,-0.0016817450523376465
F200506_SNOW4_10,F200506,SNOW,4,10.0,noisy,,-0.0026595592498779297
F200506_SNOW4_20,F200506,SNOW,4,20.0,noisy,,-0.010828971862792969
F200506_SNOW4_inf,F200506,SNOW,4,inf,noisy,,
F200506_VACUUM0_-20,F200506,VACUUM,0,-20.0,noisy,,-9.5367431640625e-06
F200506_VACUUM0_-10,F200506,VACUUM,0,-10.0,noisy,,-7.867813110351562e-05
