filename,speech_name,noise_name,realization,SNR,technique,pesq,stoi,srmr
F200706_WASHING4_-5,F200706,WASHING,4,-5.0,noisy,1.2732855081558228,0.6649401429697309,0.9396549885277719
F200706_WASHING4_0,F200706,WASHING,4,0.0,noisy,1.7381980419158936,0.7715255946426113,2.1548769389685796
F200706_WASHING4_5,F200706,WASHING,4,5.0,noisy,2.1724441051483154,0.8431909669654415,4.738975181711775
F200706_WASHING4_10,F200706,WASHING,4,10.0,noisy,2.572483777999878,0.8939730479745365,7.844613672820047
F200706_WASHING4_20,F200706,WASHING,4,20.0,noisy,3.491649866104126,0.9552371317686206,11.059539298589801
F200706_WASHING4_inf,F200706,WASHING,4,inf,noisy,4.5,0.9999999999999989,11.659979209560362
F200707_SNOW0_-20,F200707,SNOW,0,-20.0,noisy,2.6044981479644775,0.3188188493499136,0.35169664448209076
F200707_SNOW0_-10,F200707,SNOW,0,-10.0,noisy,0.44034603238105774,0.39132163292881844,0.39399513036969896
F200707_SNOW0_-5,F200707,SNOW,0,-5.0,noisy,0.9705011248588562,0.46744779724749264,0.5733611275308321
F200707_SNOW0_0,F200707,SNOW,0,0.0,noisy,1.2711114883422852,0.5716710193734243,1.3006340467928412
F200707_SNOW0_5,F200707,SNOW,0,5.0,noisy,1.6390308141708374,0.6866080452632108,3.5495057359806927
F200707_SNOW0_10,F200707,SNOW,0,10.0,noisy,1.9690829515457153,0.793648674930351,8.083318664484835
F200707_SNOW0_20,F200707,SNOW,0,20.0,noisy,2.618427276611328,0.9441798742410841,15.67213226054814
F200707_SNOW0_inf,F200707,SNOW,0,inf,noisy,4.5,0.9999999999999989,17.19445045532646
F200707_SNOW1_-20,F200707,SNOW,1,-20.0,noisy,1.0398050546646118,0.2877496674209711,0.2916997719212313
F200707_SNOW1_-10,F200707,SNOW,1,-10.0,noisy,0.6407343149185181,0.35908461891378496,0.3333100442344815
F200707_SNOW1_-5,F200707,SNOW,1,-5.0,noisy,0.9646161794662476,0.4398999433013428,0.5124222694340437
F200707_SNOW1_0,F200707,SNOW,1,0.0,noisy,1.2564722299575806,0.5491424508666383,1.2548986392300645
F200707_SNOW1_5,F200707,SNOW,1,5.0,noisy,1.6224730014801025,0.6739362149807424,3.539411185205009
F200707_SNOW1_10,F200707,SNOW,1,10.0,noisy,1.9746209383010864,0.7919538082679896,7.987831425126121
F200707_SNOW1_20,F200707,SNOW,1,20.0,noisy,2.639709234237671,0.9431880347398008,15.472927401977076
F200707_SNOW1_inf,F200707,SNOW,1,inf,noisy,4.5,0.9999999999999989,17.19445045532646
F200707_SNOW2_-20,F200707,SNOW,2,-20.0,noisy,1.0969374179840088,0.29498340793122635,0.4567450929634757
F200707_SNOW2_-10,F200707,SNOW,2,-10.0,noisy,1.1180521249771118,0.36507735265274316,0.4803420443661292
F200707_SNOW2_-5,F200707,SNOW,2,-5.0,noisy,1.0012457370758057,0.446861733071601,0.6436458741999084
F200707_SNOW2_0,F200707,SNOW,2,0.0,noisy,1.2838197946548462,0.5549831450035627,1.376750405144035
F200707_SNOW2_5,F200707,SNOW,2,5.0,noisy,1.6348227262496948,0.6735212277144778,3.625497385693221
F200707_SNOW2_10,F200707,SNOW,2,10.0,noisy,1.9746185541152954,0.7854279841652582,7.968959895525725
F200707_SNOW2_20,F200707,SNOW,2,20.0,noisy,2.6358728408813477,0.9414414579898058,15.266381173963378
F200707_SNOW2_inf,F200707,SNOW,2,inf,noisy,4.5,0.9999999999999989,17.19445045532646
F200707_SNOW3_-20,F200707,SNOW,3,-20.0,noisy,0.3883257806301117,0.3200018894561408,0.372500725550804
