filename,speech_name,noise_name,realization,SNR,technique,pesq,stoi,srmr,llr,csii
F200502_WASHING0_-10,F200502,WASHING,0,-10,noisy,1.14982175827026,0.552988361751976,0.550576771184283,0.847675506402807,0.191423293788155
F200502_WASHING0_-5,F200502,WASHING,0,-5,noisy,1.60681450366974,0.693846320882016,1.08918428528384,0.717003119912459,0.337347053002549
F200502_WASHING0_0,F200502,WASHING,0,0,noisy,2.05440545082092,0.793556423470531,2.59993435409987,0.578492409165747,0.491980909941008
F200502_WASHING0_5,F200502,WASHING,0,5,noisy,2.39383125305176,0.855408454866185,5.48594226985609,0.437362680731445,0.651248235002014
F200502_WASHING0_10,F200502,WASHING,0,10,noisy,2.79408383369446,0.898691859191246,8.83918744963986,0.315390117527764,0.814605448705665
F200502_WASHING0_20,F200502,WASHING,0,20,noisy,3.63905191421509,0.962885264003785,12.3243245088396,0.144880983221693,0.984661534040744
F200502_WASHING0_inf,F200502,WASHING,0,Inf,noisy,4.5,0.999999999999998,13.1485283049534,0,1
F200502_WASHING1_-20,F200502,WASHING,1,-20,noisy,0.523621916770935,0.322165157154703,0.431457215143132,1.04062284606314,0.0114191386614122
F200502_WASHING1_-10,F200502,WASHING,1,-10,noisy,1.08783078193665,0.549800098566005,0.586584982930082,0.842734710949301,0.192309090965554
F200502_WASHING1_-5,F200502,WASHING,1,-5,noisy,1.5499016046524,0.675887837647102,1.1176808553775,0.709607015865088,0.337525397244997
F200502_WASHING1_0,F200502,WASHING,1,0,noisy,2.00864005088806,0.767351236803252,2.62688150001666,0.570599813735254,0.490186942295414
F200502_WASHING1_5,F200502,WASHING,1,5,noisy,2.36519551277161,0.829999415164068,5.57202672136063,0.432072103144129,0.647540124881447
F200502_WASHING1_10,F200502,WASHING,1,10,noisy,2.75128579139709,0.876591134430372,9.0408554609431,0.311343737998299,0.809154649809255
F200502_WASHING1_20,F200502,WASHING,1,20,noisy,3.6135573387146,0.953623626519799,12.4946636095986,0.147598999938179,0.982950603614175
F200502_WASHING1_inf,F200502,WASHING,1,Inf,noisy,4.5,0.999999999999998,13.1485283049534,0,1
F200502_WASHING2_-20,F200502,WASHING,2,-20,noisy,0.572143375873566,0.325261032615799,0.466812135626211,1.05098216791666,0.00166717086430177
F200502_WASHING2_-10,F200502,WASHING,2,-10,noisy,1.05091416835785,0.526836162272148,0.616057668301922,0.862101760262968,0.144105629999936
F200502_WASHING2_-5,F200502,WASHING,2,-5,noisy,1.48879194259644,0.658284643222352,1.08730351558903,0.734102989764146,0.284989626816669
F200502_WASHING2_0,F200502,WASHING,2,0,noisy,1.94990146160126,0.771235772917717,2.41524849756604,0.599201957153983,0.441336557618573
F200502_WASHING2_5,F200502,WASHING,2,5,noisy,2.32060551643372,0.850362016351889,5.09802062267592,0.46515176946544,0.600033072697609
F200502_WASHING2_10,F200502,WASHING,2,10,noisy,2.70377588272095,0.900920417959829,8.47556264120962,0.34455093795419,0.762667985241466
F200502_WASHING2_20,F200502,WASHING,2,20,noisy,3.55755758285522,0.964423737463774,12.2844180411372,0.162248066147342,0.975801453434183
F200502_WASHING2_inf,F200502,WASHING,2,Inf,noisy,4.5,0.999999999999998,13.1485283049534,0,1
F200502_WASHING3_-20,F200502,WASHING,3,-20,noisy,0.591075837612152,0.336981272960146,0.420711346348624,1.04671072812412,0.0260954102801635
F200502_WASHING3_-10,F200502,WASHING,3,-10,noisy,1.10308337211609,0.550199097314474,0.603541981510538,0.853293028159292,0.21388035081012
F200502_WASHING3_-5,F200502,WASHING,3,-5,noisy,1.57421219348907,0.683247774287036,1.14334903565349,0.716947426812466,0.350873486236118
F200502_WASHING3_0,F200502,WASHING,3,0,noisy,2.02588033676147,0.777041614566328,2.68842879734765,0.574455215245046,0.500155650654135
F200502_WASHING3_5,F200502,WASHING,3,5,noisy,2.37756824493408,0.84265201377408,5.75557770883524,0.433768615221286,0.655663299747243
F200502_WASHING3_10,F200502,WASHING,3,10,noisy,2.77081847190857,0.890074383202085,9.3366398283,0.311901257308762,0.815330945194514
F200502_WASHING3_20,F200502,WASHING,3,20,noisy,3.64742279052734,0.962273525648503,12.7093297950131,0.145698459778496,0.983523142576921
F200502_WASHING3_inf,F200502,WASHING,3,Inf,noisy,4.5,0.999999999999998,13.1485283049534,0,1
F200502_WASHING4_-20,F200502,WASHING,4,-20,noisy,0.471160113811493,0.340331430730154,0.37171557512075,1.04424338578994,0.0218408071570118
F200502_WASHING4_-10,F200502,WASHING,4,-10,noisy,1.10286486148834,0.549792993027279,0.546158350499715,0.857017196439834,0.185761792663324
F200502_WASHING4_-5,F200502,WASHING,4,-5,noisy,1.55079090595245,0.686605682861032,1.06301233650349,0.723759232462517,0.326766197292073
F200502_WASHING4_0,F200502,WASHING,4,0,noisy,2.00640296936035,0.786400034913558,2.54336611385684,0.58449787052892,0.478600435787879
F200502_WASHING4_5,F200502,WASHING,4,5,noisy,2.39697027206421,0.851332473799535,5.48525983559975,0.447210089082695,0.635943486549015
F200502_WASHING4_10,F200502,WASHING,4,10,noisy,2.76734113693237,0.895360451822948,8.97455020599602,0.328458740165855,0.797301127776307
F200502_WASHING4_20,F200502,WASHING,4,20,noisy,3.6462025642395,0.962279005263045,12.5151328305728,0.155469605489846,0.982455946138802
F200502_WASHING4_inf,F200502,WASHING,4,Inf,noisy,4.5,0.999999999999998,13.1485283049534,0,1
F200503_SNOW0_-20,F200503,SNOW,0,-20,noisy,0.561721682548523,0.208420194127067,0.488915047935536,1.48707793002453,0.00172133824769889
F200503_SNOW0_-10,F200503,SNOW,0,-10,noisy,0.618849635124207,0.282768884734132,0.48809553817259,1.46842729155447,0.0502093942150615
F200503_SNOW0_-5,F200503,SNOW,0,-5,noisy,0.858177840709686,0.376354828081054,0.60010897195222,1.41823636134365,0.142345150193131
F200503_SNOW0_0,F200503,SNOW,0,0,noisy,1.18997979164124,0.497534471611288,1.15927891815782,1.28824927602672,0.280511597141986
F200503_SNOW0_5,F200503,SNOW,0,5,noisy,1.60452950000763,0.624048476281312,2.91701066239989,1.06534900258757,0.434312053027575
F200503_SNOW0_10,F200503,SNOW,0,10,noisy,2.01803970336914,0.742216187668081,6.4330343106043,0.796866064370856,0.590202427605057
F200503_SNOW0_20,F200503,SNOW,0,20,noisy,2.7775936126709,0.918708329626289,12.7629277551899,0.348959351294236,0.891262180996306
F200503_SNOW0_inf,F200503,SNOW,0,Inf,noisy,4.5,0.999999999999997,14.469169599768,0,1
F200503_SNOW1_-20,F200503,SNOW,1,-20,noisy,0.501862108707428,0.264060046889308,0.321361124649297,1.45834567010636,0.00132032171644303
F200503_SNOW1_-10,F200503,SNOW,1,-10,noisy,0.672568559646606,0.334546469777682,0.350468612246683,1.44315777494939,0.0444632967478388
F200503_SNOW1_-5,F200503,SNOW,1,-5,noisy,0.858172118663788,0.420848926802869,0.469723770144185,1.39964166541775,0.119547698006292
F200503_SNOW1_0,F200503,SNOW,1,0,noisy,1.20454668998718,0.534883193565717,0.959731404301227,1.28113781342274,0.249632468137418
F200503_SNOW1_5,F200503,SNOW,1,5,noisy,1.61879527568817,0.652646075616647,2.49689997350566,1.06514694319827,0.408336254514407
F200503_SNOW1_10,F200503,SNOW,1,10,noisy,2.01871109008789,0.756049221177237,5.73322466624569,0.788659337181769,0.570632520321341
F200503_SNOW1_20,F200503,SNOW,1,20,noisy,2.80620431900024,0.917975466518626,12.3842675795527,0.320133126941853,0.871097677235509
F200503_SNOW1_inf,F200503,SNOW,1,Inf,noisy,4.5,0.999999999999997,14.469169599768,0,1
F200503_SNOW2_-20,F200503,SNOW,2,-20,noisy,0.497317641973495,0.259471131507828,0.316847668489151,1.43432425803938,0.000329619408912728
F200503_SNOW2_-10,F200503,SNOW,2,-10,noisy,0.696535646915436,0.329378970608588,0.365651784969683,1.41651094868876,0.0273304386873683
F200503_SNOW2_-5,F200503,SNOW,2,-5,noisy,0.881160199642181,0.413704200642123,0.543318968159062,1.36360341926301,0.125481760286336
F200503_SNOW2_0,F200503,SNOW,2,0,noisy,1.20327389240265,0.528733408250869,1.18661621086486,1.23006071768573,0.274045845200196
F200503_SNOW2_5,F200503,SNOW,2,5,noisy,1.61377561092377,0.648703033098038,3.04517142593774,1.00650051621438,0.429573620862657
F200503_SNOW2_10,F200503,SNOW,2,10,noisy,2.01653933525085,0.762005792796263,6.70412669566257,0.749163306481019,0.585861619570398
F200503_SNOW2_20,F200503,SNOW,2,20,noisy,2.78268599510193,0.927632589449639,13.0250760972707,0.32763490230611,0.889188832755176
F200503_SNOW2_inf,F200503,SNOW,2,Inf,noisy,4.5,0.999999999999997,14.469169599768,0,1
F200503_SNOW3_-20,F200503,SNOW,3,-20,noisy,0.505096435546875,0.256136443735484,0.340953677568181,1.45655194600926,4.88656268006272e-05
F200503_SNOW3_-10,F200503,SNOW,3,-10,noisy,0.646848261356354,0.327735267674994,0.387744096498118,1.43946647462604,0.0304703664584252
F200503_SNOW3_-5,F200503,SNOW,3,-5,noisy,0.870169341564178,0.414024858060454,0.546314234812419,1.39719271514616,0.122104931504071
F200503_SNOW3_0,F200503,SNOW,3,0,noisy,1.23473024368286,0.529090338789264,1.12925451091598,1.2868226781283,0.26861156178577
F200503_SNOW3_5,F200503,SNOW,3,5,noisy,1.64072942733765,0.654216638295403,2.83328423603113,1.06524430846832,0.428775873542424
F200503_SNOW3_10,F200503,SNOW,3,10,noisy,2.04944467544556,0.769944218511313,6.28196741947924,0.790029427337789,0.588987164252514
F200503_SNOW3_20,F200503,SNOW,3,20,noisy,2.83654069900513,0.926985188311363,12.7136342486393,0.33981950978169,0.893474677660252
F200503_SNOW3_inf,F200503,SNOW,3,Inf,noisy,4.5,0.999999999999997,14.469169599768,0,1
F200503_SNOW4_-20,F200503,SNOW,4,-20,noisy,0.340750336647034,0.239682087991617,0.34371915803767,1.45976452594554,0.00179722122191869
F200503_SNOW4_-10,F200503,SNOW,4,-10,noisy,2.03883481025696,0.3092598374686,0.376698160207648,1.43386461254667,0.0492865368021107
F200503_SNOW4_-5,F200503,SNOW,4,-5,noisy,0.870661735534668,0.399043611578553,0.51842678828635,1.38042396602504,0.143380759695206
F200503_SNOW4_0,F200503,SNOW,4,0,noisy,1.24289560317993,0.52143954805528,1.09137319877635,1.25985919521312,0.287609233668982
F200503_SNOW4_5,F200503,SNOW,4,5,noisy,1.65368068218231,0.649289465550111,2.86236178031319,1.04787571754959,0.443159716012922
F200503_SNOW4_10,F200503,SNOW,4,10,noisy,2.05594062805176,0.762048277803468,6.46346127884175,0.788208407885909,0.600823268250955
F200503_SNOW4_20,F200503,SNOW,4,20,noisy,2.82100987434387,0.923806860741764,12.9074263113681,0.341178022730158,0.897151554341062
F200503_SNOW4_inf,F200503,SNOW,4,Inf,noisy,4.5,0.999999999999997,14.469169599768,0,1
F200503_VACUUM0_-20,F200503,VACUUM,0,-20,noisy,0.798317492008209,0.306202504288059,0.820880029578996,1.73163223853927,0.0735798444976858
F200503_VACUUM0_-10,F200503,VACUUM,0,-10,noisy,1.02127110958099,0.438447116263757,0.95422208787389,1.72642134606032,0.199185668012424
F200503_VACUUM0_-5,F200503,VACUUM,0,-5,noisy,1.13169026374817,0.51885400324453,1.41759944203661,1.71130163976596,0.288054248688531
F200503_VACUUM0_0,F200503,VACUUM,0,0,noisy,1.34379696846008,0.589330802015575,2.78278710974994,1.65248897831022,0.396171164292772
F200503_VACUUM0_5,F200503,VACUUM,0,5,noisy,1.64243519306183,0.661052919961047,5.56472392145111,1.50759713647384,0.52612306069207
F200503_VACUUM0_10,F200503,VACUUM,0,10,noisy,1.94860064983368,0.737554750755165,9.10584138210183,1.25724820798093,0.64006038235617
F200503_VACUUM0_20,F200503,VACUUM,0,20,noisy,2.59324359893799,0.894423254457273,13.3872391394288,0.731995209876966,0.79842434793402
F200503_VACUUM0_inf,F200503,VACUUM,0,Inf,noisy,4.5,0.999999999999997,14.469169599768,0,1
F200503_VACUUM1_-20,F200503,VACUUM,1,-20,noisy,0.638556599617004,0.275107872639811,0.522669069655248,1.73164684817281,0.0519999849143785
F200503_VACUUM1_-10,F200503,VACUUM,1,-10,noisy,0.922114968299866,0.416689265948292,0.629219316353044,1.72518142589259,0.177138933439656
F200503_VACUUM1_-5,F200503,VACUUM,1,-5,noisy,1.07177257537842,0.494940856348168,1.03702013546226,1.70339509266774,0.261472999204186
F200503_VACUUM1_0,F200503,VACUUM,1,0,noisy,1.28944647312164,0.565338324550019,2.31453851919361,1.63298397210595,0.363950692530235
F200503_VACUUM1_5,F200503,VACUUM,1,5,noisy,1.58928573131561,0.64007901962169,5.0819348021808,1.45550965418587,0.495420749960818
F200503_VACUUM1_10,F200503,VACUUM,1,10,noisy,1.91656744480133,0.732520059417425,8.7358546055265,1.17707893375861,0.620854261641276
F200503_VACUUM1_20,F200503,VACUUM,1,20,noisy,2.57628703117371,0.910498941822937,13.2741094110703,0.647147035385482,0.801429979582988
F200503_VACUUM1_inf,F200503,VACUUM,1,Inf,noisy,4.5,0.999999999999997,14.469169599768,0,1
F200503_VACUUM2_-20,F200503,VACUUM,2,-20,noisy,0.997999310493469,0.357504543982325,1.29882870969514,1.74360070757509,0.0687398470999018
F200503_VACUUM2_-10,F200503,VACUUM,2,-10,noisy,1.32568168640137,0.497224939504225,1.48887827462275,1.73882011391441,0.20526621857343
F200503_VACUUM2_-5,F200503,VACUUM,2,-5,noisy,1.42289340496063,0.558350202272056,2.11022567390954,1.71889588216202,0.29387679970601
F200503_VACUUM2_0,F200503,VACUUM,2,0,noisy,1.59641563892365,0.619224396531153,3.78626145473722,1.65572739066487,0.403848544505324
F200503_VACUUM2_5,F200503,VACUUM,2,5,noisy,1.83819735050201,0.684438375156227,6.79799279534584,1.47958910087883,0.521828013725268
F200503_VACUUM2_10,F200503,VACUUM,2,10,noisy,2.1073899269104,0.75958830578098,10.08694950311,1.20972115257876,0.623437680447387
F200503_VACUUM2_20,F200503,VACUUM,2,20,noisy,2.73303055763245,0.911192280241148,13.5555219868,0.709066274612741,0.779840918056802
F200503_VACUUM2_inf,F200503,VACUUM,2,Inf,noisy,4.5,0.999999999999997,14.469169599768,0,1
F200503_VACUUM3_-20,F200503,VACUUM,3,-20,noisy,0.571955502033234,0.294109928326365,0.748253883741032,1.68771598611135,0.0386162824316141
F200503_VACUUM3_-10,F200503,VACUUM,3,-10,noisy,0.957989692687988,0.435658814349908,0.864745027180965,1.68236461726404,0.169511770958495
F200503_VACUUM3_-5,F200503,VACUUM,3,-5,noisy,1.12024855613708,0.503826412715565,1.32317199567032,1.65821842179297,0.253405154021283
F200503_VACUUM3_0,F200503,VACUUM,3,0,noisy,1.3833419084549,0.56784279978147,2.67689272829933,1.57204621189316,0.364953603674123
F200503_VACUUM3_5,F200503,VACUUM,3,5,noisy,1.71501684188843,0.640673437953885,5.41882521499675,1.38213626669236,0.505999245835101
F200503_VACUUM3_10,F200503,VACUUM,3,10,noisy,2.03976225852966,0.729271529549444,8.99766281640876,1.11416464039107,0.634037849381707
F200503_VACUUM3_20,F200503,VACUUM,3,20,noisy,2.6885232925415,0.906443717668732,13.3957201733138,0.617386723400178,0.815016674316309
F200503_VACUUM3_inf,F200503,VACUUM,3,Inf,noisy,4.5,0.999999999999997,14.469169599768,0,1
F200503_VACUUM4_-20,F200503,VACUUM,4,-20,noisy,0.542711317539215,0.259074551429304,0.777838702255454,1.71886921869481,0.0325715707522445
F200503_VACUUM4_-10,F200503,VACUUM,4,-10,noisy,0.851486384868622,0.380767780077843,0.869202240360081,1.71195130318554,0.171567560783608
F200503_VACUUM4_-5,F200503,VACUUM,4,-5,noisy,1.01341998577118,0.459203098917396,1.26014796790805,1.68977644173839,0.260181445513878
F200503_VACUUM4_0,F200503,VACUUM,4,0,noisy,1.28581559658051,0.541644880188542,2.50339369126403,1.6223364547384,0.363885765811638
F200503_VACUUM4_5,F200503,VACUUM,4,5,noisy,1.63241243362427,0.630787615439823,5.27975050340257,1.45709966458063,0.492238368674159
F200503_VACUUM4_10,F200503,VACUUM,4,10,noisy,1.96425354480743,0.724935404235581,9.04604868928381,1.19731929037427,0.61572089247469
F200503_VACUUM4_20,F200503,VACUUM,4,20,noisy,2.62994194030762,0.893165761325776,13.4873661154048,0.670598958353154,0.789134934282461
F200503_VACUUM4_inf,F200503,VACUUM,4,Inf,noisy,4.5,0.999999999999997,14.469169599768,0,1
F200503_WASHING0_-20,F200503,WASHING,0,-20,noisy,0.514358162879944,0.270221483273457,0.396422425080548,1.08617736238234,0.0162921494339738
F200503_WASHING0_-10,F200503,WASHING,0,-10,noisy,0.966505825519562,0.458396243160524,0.568810345298874,0.89674538469451,0.249206590340859
F200503_WASHING0_-5,F200503,WASHING,0,-5,noisy,1.38672387599945,0.597098183831698,1.12634124083028,0.73321421974196,0.403867252826399
F200503_WASHING0_0,F200503,WASHING,0,0,noisy,1.83296024799347,0.725553859007984,2.74473478139952,0.566136241080441,0.559724545221512
F200503_WASHING0_5,F200503,WASHING,0,5,noisy,2.22767663002014,0.81812114596017,6.00841371912847,0.417535618600633,0.718618906480356
F200503_WASHING0_10,F200503,WASHING,0,10,noisy,2.61075901985168,0.881360912950739,9.88240864343474,0.300386431974656,0.877173891344161
F200503_WASHING0_20,F200503,WASHING,0,20,noisy,3.53391480445862,0.963005081469466,13.7844796800734,0.15818010248706,0.99440675303443
F200503_WASHING0_inf,F200503,WASHING,0,Inf,noisy,4.5,0.999999999999997,14.469169599768,0,1
F200503_WASHING1_-20,F200503,WASHING,1,-20,noisy,0.02558927051723,0.280466837079004,0.812534139334512,1.09493476711531,0.0196555519716473
F200503_WASHING1_-10,F200503,WASHING,1,-10,noisy,0.966351509094238,0.437467308697,0.936844312732587,0.937619991578432,0.141040330172512
F200503_WASHING1_-5,F200503,WASHING,1,-5,noisy,1.35440468788147,0.555527004950188,1.36786698698597,0.792250570693007,0.26619812072752
F200503_WASHING1_0,F200503,WASHING,1,0,noisy,1.77629458904266,0.677359704942821,2.77062950685418,0.631377761047875,0.413978848685229
F200503_WASHING1_5,F200503,WASHING,1,5,noisy,2.17897653579712,0.781951374307221,5.90956862919558,0.478336203094556,0.570447308404029
F200503_WASHING1_10,F200503,WASHING,1,10,noisy,2.58037734031677,0.865394756534494,9.92825634183107,0.346710400395658,0.730316315771782
F200503_WASHING1_20,F200503,WASHING,1,20,noisy,3.47567176818848,0.966019609676785,13.8503613768379,0.158116812808506,0.949062419759079
F200503_WASHING1_inf,F200503,WASHING,1,Inf,noisy,4.5,0.999999999999997,14.469169599768,0,1
F200503_WASHING2_-20,F200503,WASHING,2,-20,noisy,0.408111929893494,0.266456733611406,0.467439708993787,1.05825030490609,0.031136538224138
F200503_WASHING2_-10,F200503,WASHING,2,-10,noisy,0.910807430744171,0.458519743848767,0.640320447031571,0.866105637962977,0.264438240619372
F200503_WASHING2_-5,F200503,WASHING,2,-5,noisy,1.33738899230957,0.602508667019117,1.1733081392838,0.709622545564721,0.414690133697454
F200503_WASHING2_0,F200503,WASHING,2,0,noisy,1.80588865280151,0.734082356976369,2.74961106869789,0.548677200072647,0.568906835957462
F200503_WASHING2_5,F200503,WASHING,2,5,noisy,2.21229195594788,0.82242268096993,6.01580722529126,0.405372591760886,0.727084199182834
F200503_WASHING2_10,F200503,WASHING,2,10,noisy,2.62120771408081,0.882180329846183,9.9393959584855,0.295577340212301,0.886362784798951
F200503_WASHING2_20,F200503,WASHING,2,20,noisy,3.54787063598633,0.966088385410657,13.8043378598151,0.154865355371163,0.994946407482159
F200503_WASHING2_inf,F200503,WASHING,2,Inf,noisy,4.5,0.999999999999997,14.469169599768,0,1
F200503_WASHING3_-20,F200503,WASHING,3,-20,noisy,1.42229342460632,0.295861645055534,0.384774080166543,1.07825575645885,0.0291237924836792
F200503_WASHING3_-10,F200503,WASHING,3,-10,noisy,1.03243541717529,0.507644557303806,0.591680214413755,0.861070331128039,0.292272692526425
F200503_WASHING3_-5,F200503,WASHING,3,-5,noisy,1.45230209827423,0.646908667801921,1.19402198475036,0.701540355221734,0.448266270407056
F200503_WASHING3_0,F200503,WASHING,3,0,noisy,1.90246939659119,0.765265514937497,2.8927882239287,0.543620310190845,0.605724404702279
F200503_WASHING3_5,F200503,WASHING,3,5,noisy,2.30582880973816,0.846065953626896,6.19861325511101,0.400622713764026,0.767385208094258
F200503_WASHING3_10,F200503,WASHING,3,10,noisy,2.71411061286926,0.89819200244778,9.97486265619637,0.293395200053519,0.916664671600039
F200503_WASHING3_20,F200503,WASHING,3,20,noisy,3.6535861492157,0.966563132736096,13.692531803865,0.154116696633587,0.99527339921327
F200503_WASHING3_inf,F200503,WASHING,3,Inf,noisy,4.5,0.999999999999997,14.469169599768,0,1
F200503_WASHING4_-20,F200503,WASHING,4,-20,noisy,0.425833433866501,0.298436609448481,0.482825355339783,1.06053070855912,0.0171764072469455
F200503_WASHING4_-10,F200503,WASHING,4,-10,noisy,0.905921578407288,0.466087682175391,0.666740551604291,0.872644458201707,0.242733767522296
F200503_WASHING4_-5,F200503,WASHING,4,-5,noisy,1.35218548774719,0.603282155008562,1.19714743867196,0.713823413142166,0.403404127607293
